"File_240203_071546 - RawData"
"Wavelength nm.","Abs."
483.00,-0.003
484.00,-0.003
485.00,-0.003
486.00,-0.003
487.00,-0.003
488.00,-0.003
489.00,-0.003
490.00,-0.004
491.00,-0.003
492.00,-0.003
493.00,-0.003
494.00,-0.003
495.00,-0.003
496.00,-0.003
497.00,-0.004
498.00,-0.003
499.00,-0.003
500.00,-0.003
501.00,-0.003
502.00,-0.003
503.00,-0.003
504.00,-0.003
505.00,-0.003
506.00,-0.003
507.00,-0.003
508.00,-0.003
509.00,-0.003
510.00,-0.003
511.00,-0.003
512.00,-0.003
513.00,-0.003
514.00,-0.003
515.00,-0.003
516.00,-0.003
517.00,-0.003
518.00,-0.003
519.00,-0.003
520.00,-0.003
521.00,-0.003
522.00,-0.003
523.00,-0.003
524.00,-0.003
525.00,-0.003
526.00,-0.003
527.00,-0.003
528.00,-0.003
529.00,-0.003
530.00,-0.003
531.00,-0.003
532.00,-0.003
533.00,-0.003
534.00,-0.003
535.00,-0.003
536.00,-0.003
537.00,-0.003
538.00,-0.003
539.00,-0.003
540.00,-0.003
541.00,-0.003
542.00,-0.003
543.00,-0.003
544.00,-0.003
545.00,-0.003
546.00,-0.003
547.00,-0.003
548.00,-0.003
549.00,-0.003
550.00,-0.003
551.00,-0.003
552.00,-0.003
553.00,-0.003
554.00,-0.003
555.00,-0.003
556.00,-0.003
557.00,-0.003
558.00,-0.003
559.00,-0.003
560.00,-0.003
561.00,-0.003
562.00,-0.003
563.00,-0.003
564.00,-0.003
565.00,-0.003
566.00,-0.003
567.00,-0.003
568.00,-0.002
569.00,-0.003
570.00,-0.003
571.00,-0.002
572.00,-0.003
573.00,-0.002
574.00,-0.003
575.00,-0.003
576.00,-0.003
577.00,-0.003
578.00,-0.003
579.00,-0.003
580.00,-0.003
581.00,-0.003
582.00,-0.003
583.00,-0.003
584.00,-0.003
585.00,-0.003
586.00,-0.003
587.00,-0.003
588.00,-0.003
589.00,-0.003
590.00,-0.003
591.00,-0.003
592.00,-0.003
593.00,-0.003
594.00,-0.003
595.00,-0.003
596.00,-0.003
597.00,-0.003
598.00,-0.003
599.00,-0.003
600.00,-0.003
601.00,-0.003
602.00,-0.003
603.00,-0.003
604.00,-0.003
605.00,-0.003
606.00,-0.003
607.00,-0.003
608.00,-0.003
609.00,-0.003
610.00,-0.003
611.00,-0.003
612.00,-0.003
613.00,-0.003
614.00,-0.003
615.00,-0.003
616.00,-0.003
617.00,-0.003
618.00,-0.003
619.00,-0.003
620.00,-0.003
621.00,-0.003
622.00,-0.003
623.00,-0.003
624.00,-0.003
625.00,-0.003
626.00,-0.003
627.00,-0.003
628.00,-0.003
629.00,-0.003
630.00,-0.003
631.00,-0.003
632.00,-0.003
633.00,-0.003
634.00,-0.003
635.00,-0.003
636.00,-0.003
637.00,-0.003
638.00,-0.003
639.00,-0.003
640.00,-0.003
641.00,-0.003
642.00,-0.003
643.00,-0.003
644.00,-0.003
645.00,-0.003
646.00,-0.003
647.00,-0.003
648.00,-0.003
649.00,-0.003
650.00,-0.003
651.00,-0.003
652.00,-0.003
653.00,-0.003
654.00,-0.003
655.00,-0.003
656.00,-0.003
657.00,-0.003
658.00,-0.003
659.00,-0.003
660.00,-0.003
661.00,-0.003
662.00,-0.003
663.00,-0.003
664.00,-0.003
665.00,-0.003
666.00,-0.003
667.00,-0.003
668.00,-0.003
669.00,-0.003
670.00,-0.003
671.00,-0.003
672.00,-0.003
673.00,-0.003
674.00,-0.003
675.00,-0.003
676.00,-0.003
677.00,-0.003
678.00,-0.003
679.00,-0.003
680.00,-0.003
681.00,-0.003
682.00,-0.003
683.00,-0.003
684.00,-0.003
685.00,-0.003
686.00,-0.003
687.00,-0.003
688.00,-0.003
689.00,-0.003
690.00,-0.003
691.00,-0.003
692.00,-0.003
693.00,-0.003
694.00,-0.003
695.00,-0.003
696.00,-0.003
697.00,-0.003
698.00,-0.003
699.00,-0.002
700.00,-0.003
701.00,-0.003
702.00,-0.003
703.00,-0.003
704.00,-0.003
705.00,-0.003
706.00,-0.003
707.00,-0.003
708.00,-0.003
709.00,-0.003
710.00,-0.003
711.00,-0.003
712.00,-0.003
713.00,-0.003
714.00,-0.003
715.00,-0.003
716.00,-0.003
717.00,-0.003
718.00,-0.003
719.00,-0.003
720.00,-0.003
721.00,-0.003
722.00,-0.003
723.00,-0.002
724.00,-0.002
725.00,-0.002
726.00,-0.003
727.00,-0.003
728.00,-0.003
729.00,-0.003
730.00,-0.003
731.00,-0.002
732.00,-0.003
733.00,-0.003
734.00,-0.003
735.00,-0.003
736.00,-0.003
737.00,-0.003
738.00,-0.003
739.00,-0.003
740.00,-0.003
741.00,-0.003
742.00,-0.003
743.00,-0.003
744.00,-0.003
745.00,-0.003
746.00,-0.003
747.00,-0.003
748.00,-0.003
749.00,-0.003
750.00,-0.003
751.00,-0.003
752.00,-0.003
753.00,-0.003
754.00,-0.002
755.00,-0.002
756.00,-0.003
757.00,-0.003
758.00,-0.002
759.00,-0.002
760.00,-0.002
761.00,-0.002
762.00,-0.003
763.00,-0.002
764.00,-0.003
765.00,-0.002
766.00,-0.002
767.00,-0.002
768.00,-0.003
769.00,-0.002
770.00,-0.003
771.00,-0.002
772.00,-0.002
773.00,-0.002
774.00,-0.002
775.00,-0.002
776.00,-0.002
777.00,-0.002
778.00,-0.002
779.00,-0.002
780.00,-0.002
781.00,-0.002
782.00,-0.002
783.00,-0.002
784.00,-0.002
785.00,-0.002
786.00,-0.002
787.00,-0.003
788.00,-0.002
789.00,-0.002
790.00,-0.002
791.00,-0.002
792.00,-0.002
793.00,-0.002
794.00,-0.002
795.00,-0.002
796.00,-0.002
797.00,-0.002
798.00,-0.002
799.00,-0.002
800.00,-0.002
