"File_240519_215108 - RawData"
"Wavelength nm.","Abs."
411.00,-0.004
412.00,-0.003
413.00,-0.003
414.00,-0.003
415.00,-0.003
416.00,-0.003
417.00,-0.003
418.00,-0.003
419.00,-0.003
420.00,-0.004
421.00,-0.003
422.00,-0.003
423.00,-0.003
424.00,-0.003
425.00,-0.002
426.00,-0.001
427.00,-0.002
428.00,-0.001
429.00,-0.001
430.00,-0.002
431.00,-0.001
432.00,-0.001
433.00,-0.001
434.00,-0.002
435.00,-0.002
436.00,-0.002
437.00,-0.002
438.00,-0.002
439.00,-0.002
440.00,-0.002
441.00,-0.002
442.00,-0.002
443.00,-0.001
444.00,-0.001
445.00,-0.002
446.00,-0.002
447.00,-0.002
448.00,-0.002
449.00,-0.001
450.00,-0.001
451.00,-0.001
452.00,-0.001
453.00,-0.002
454.00,-0.002
455.00,-0.002
456.00,-0.002
457.00,-0.002
458.00,-0.002
459.00,-0.002
460.00,-0.002
461.00,-0.002
462.00,-0.002
463.00,-0.002
464.00,-0.002
465.00,-0.002
466.00,-0.002
467.00,-0.002
468.00,-0.002
469.00,-0.002
470.00,-0.002
471.00,-0.002
472.00,-0.002
473.00,-0.002
474.00,-0.002
475.00,-0.002
476.00,-0.002
477.00,-0.002
478.00,-0.002
479.00,-0.002
480.00,-0.002
481.00,-0.002
482.00,-0.002
483.00,-0.002
484.00,-0.001
485.00,-0.001
486.00,-0.001
487.00,-0.001
488.00,-0.001
489.00,-0.001
490.00,-0.001
491.00,-0.001
492.00,-0.001
493.00,-0.001
494.00,-0.002
495.00,-0.002
496.00,-0.001
497.00,-0.002
498.00,-0.002
499.00,-0.002
500.00,-0.002
501.00,-0.002
502.00,-0.002
503.00,-0.002
504.00,-0.002
505.00,-0.002
506.00,-0.001
507.00,-0.001
508.00,-0.001
509.00,-0.002
510.00,-0.002
511.00,-0.001
512.00,-0.001
513.00,-0.001
514.00,-0.001
515.00,-0.001
516.00,-0.001
517.00,-0.001
518.00,-0.001
519.00,-0.001
520.00,-0.001
521.00,-0.002
522.00,-0.001
523.00,-0.001
524.00,-0.001
525.00,-0.001
526.00,-0.001
527.00,-0.001
528.00,-0.001
529.00,-0.001
530.00,-0.001
531.00,-0.001
532.00,-0.001
533.00,-0.001
534.00,-0.001
535.00,-0.001
536.00,-0.001
537.00,-0.001
538.00,-0.001
539.00,-0.001
540.00,-0.001
541.00,-0.001
542.00,-0.001
543.00,-0.001
544.00,-0.001
545.00,-0.001
546.00,-0.001
547.00,-0.001
548.00,-0.001
549.00,-0.001
550.00,-0.001
551.00,-0.001
552.00,-0.001
553.00,-0.001
554.00,-0.001
555.00,-0.001
556.00,-0.001
557.00,-0.001
558.00,-0.001
559.00,-0.001
560.00,-0.001
561.00,-0.001
562.00,-0.001
563.00,-0.001
564.00,-0.001
565.00,-0.001
566.00,-0.001
567.00,-0.001
568.00,-0.001
569.00,-0.001
570.00,-0.001
571.00,-0.001
572.00,-0.001
573.00,-0.001
574.00,-0.001
575.00,-0.001
576.00,-0.001
577.00,-0.001
578.00,-0.001
579.00,-0.001
580.00,-0.001
581.00,-0.001
582.00,-0.001
583.00,-0.001
584.00,-0.001
585.00,-0.001
586.00,-0.001
587.00,-0.001
588.00,-0.001
589.00,-0.001
590.00,-0.001
591.00,-0.001
592.00,-0.001
593.00,-0.001
594.00,-0.001
595.00,-0.001
596.00,-0.001
597.00,-0.001
598.00,-0.001
599.00,-0.001
600.00,0.002
601.00,0.001
602.00,0.001
603.00,0.001
604.00,0.002
605.00,0.001
606.00,0.001
607.00,0.001
608.00,0.002
609.00,0.001
610.00,0.001
611.00,0.001
612.00,0.001
613.00,0.001
614.00,0.002
615.00,0.001
616.00,0.002
617.00,0.001
618.00,0.001
619.00,0.001
620.00,0.001
621.00,0.002
622.00,0.002
623.00,0.002
624.00,0.002
625.00,0.002
626.00,0.002
627.00,0.002
628.00,0.002
629.00,0.002
630.00,0.002
631.00,0.002
632.00,0.002
633.00,0.002
634.00,0.002
635.00,0.002
636.00,0.002
637.00,0.002
638.00,0.002
639.00,0.002
640.00,0.002
641.00,0.002
642.00,0.002
643.00,0.002
644.00,0.002
645.00,0.002
646.00,0.002
647.00,0.002
648.00,0.002
649.00,0.002
650.00,0.002
651.00,0.002
652.00,0.002
653.00,0.002
654.00,0.003
655.00,0.003
656.00,0.003
657.00,0.003
658.00,0.003
659.00,0.003
660.00,0.003
661.00,0.002
662.00,0.002
663.00,0.002
664.00,0.002
665.00,0.002
666.00,0.002
667.00,0.002
668.00,0.002
669.00,0.002
670.00,0.002
671.00,0.002
672.00,0.002
673.00,0.002
674.00,0.002
675.00,0.002
676.00,0.002
677.00,0.002
678.00,0.002
679.00,0.002
680.00,0.002
681.00,0.002
682.00,0.002
683.00,0.002
684.00,0.002
685.00,0.002
686.00,0.002
687.00,0.002
688.00,0.002
689.00,0.002
690.00,0.002
691.00,0.002
692.00,0.002
693.00,0.002
694.00,0.002
695.00,0.002
696.00,0.002
697.00,0.002
698.00,0.002
699.00,0.002
700.00,0.002
701.00,0.002
702.00,0.002
703.00,0.002
704.00,0.002
705.00,0.002
706.00,0.002
707.00,0.002
708.00,0.002
709.00,0.002
710.00,0.002
711.00,0.002
712.00,0.002
713.00,0.002
714.00,0.002
715.00,0.002
716.00,0.002
717.00,0.002
718.00,0.002
719.00,0.002
720.00,0.002
721.00,0.002
722.00,0.002
723.00,0.002
724.00,0.002
725.00,0.002
726.00,0.002
727.00,0.002
728.00,0.002
729.00,0.002
730.00,0.002
731.00,0.002
732.00,0.002
733.00,0.002
734.00,0.002
735.00,0.002
736.00,0.002
737.00,0.002
738.00,0.002
739.00,0.001
740.00,0.002
741.00,0.002
742.00,0.002
743.00,0.002
744.00,0.002
745.00,0.001
746.00,0.002
747.00,0.002
748.00,0.002
749.00,0.002
750.00,0.002
751.00,0.002
752.00,0.002
753.00,0.002
754.00,0.002
755.00,0.002
756.00,0.002
757.00,0.002
758.00,0.002
759.00,0.002
760.00,0.002
761.00,0.002
762.00,0.002
763.00,0.002
764.00,0.002
765.00,0.002
766.00,0.002
767.00,0.002
768.00,0.002
769.00,0.002
770.00,0.002
771.00,0.002
772.00,0.002
773.00,0.002
774.00,0.002
775.00,0.002
776.00,0.002
777.00,0.002
778.00,0.002
779.00,0.002
780.00,0.002
781.00,0.002
782.00,0.002
783.00,0.002
784.00,0.002
785.00,0.002
786.00,0.002
787.00,0.002
788.00,0.002
789.00,0.002
790.00,0.002
791.00,0.002
792.00,0.002
793.00,0.002
794.00,0.002
795.00,0.002
796.00,0.002
797.00,0.002
798.00,0.002
799.00,0.002
800.00,0.002
